,canon_smi,pX,source,is_train
6384,CCOc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,5.18,chembl,True
6385,COc1ccccc1CCc1nc2cc(-c3c(C)noc3C)ccc2n1CCN1CCOCC1,4.86,chembl,True
6386,COc1ccccc1C(O)c1cc(O)cc(-c2c(C)noc2C)c1,6.57,chembl,True
6387,CNC(=O)c1cc(C(=O)N[C@H]2C[C@H](O)C2)cc2c1O[C@H](CF)[C@H]2c1ccccc1,7.1,chembl,True
6388,CNC(=O)c1cc(C(=O)N[C@@H]2C[C@H]2CO)cc2c1O[C@H](CF)[C@H]2c1ccccc1,7.7,chembl,True
6389,CCNC(=O)c1cc(C(=O)NC)c2c(c1)[C@H](c1ccccc1)[C@@H](C)O2,7.4,chembl,True
6390,Cn1cc(-c2cc(C(=O)NCc3cccnc3)ccc2Oc2ccc(F)cc2F)c2cc[nH]c2c1=O,7.14,chembl,True
6391,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc[nH]c2c1=O,7.78,chembl,True
6392,Cc1ccc(S(=O)(=O)n2ccc3c(-c4cc(NS(C)(=O)=O)ccc4Oc4ccccc4)cn(C)c(=O)c32)cc1,6.92,chembl,True
6393,CCOc1cc(=O)n(C)cc1-c1cc(N(Cc2cnccn2)S(=O)(=O)CC)ccc1Oc1ccc(F)cc1F,7.54,chembl,True
6394,Cn1cc(-c2cc(C(=O)O)ccc2Oc2ccccc2)c2cc[nH]c2c1=O,8.07,chembl,True
6395,Cn1cc(-c2cc(NS(=O)(=O)CCN3CCOCC3)ccc2Oc2ccc(F)cc2F)c2cc[nH]c2c1=O,7.51,chembl,True
6396,Cn1cc(-c2cc(CS(=O)(=O)c3ccccc3)ccc2Oc2ccc(F)cc2F)c2cc[nH]c2c1=O,7.19,chembl,True
6397,Cn1cc(-c2cc(S(=O)(=O)N3CC(F)(F)C3)ccc2OCC2CC2)c2cc[nH]c2c1=O,8.19,chembl,True
6398,Cn1cc(-c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC2CCC(F)(F)CC2)c2cc[nH]c2c1=O,8.42,chembl,True
6399,Cn1cc(-c2cc(C(=O)N3CCCC3)ccc2Oc2ccc(F)cc2F)c2cc[nH]c2c1=O,7.47,chembl,True
6400,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2cccc(Cl)c2F)c2cc[nH]c2c1=O,8.35,chembl,True
6401,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc3cccnc3c2)c2cc[nH]c2c1=O,7.75,chembl,True
6402,CNc1nc(-c2nn(C)c(C)c2Oc2ccccc2)cn2c(C)nnc12,8.1,chembl,True
6403,Cc1nc(-c2cccc(NC(=O)c3ccc4[nH]c(C)c(C)c4c3)c2)cs1,5.13,chembl,True
6404,Cc1cc2c(-c3ccccc3)cnc(N[C@@H]3CCNC[C@H]3C(=O)NC3CCCCC3)c2[nH]c1=O,4.6,chembl,True
6405,Cc1cc2c(-c3ccco3)cnc(N[C@H]3CCNC[C@@H]3C(=O)NC3CCCCC3)c2[nH]c1=O,5.0,chembl,True
6406,Cc1cc2c(-c3cnn(C)c3)cnc(N[C@@H]3CCNC[C@H]3C(=O)NC3CCCCC3)c2[nH]c1=O,4.8,chembl,True
6407,Cc1ccoc1-c1cnc(N[C@@H]2CCN(C)C[C@H]2C(=O)NC2CCCCC2)c2[nH]c(=O)c(C)cc12,4.8,chembl,True
6408,CN1Cc2ccccc2NC1=O,3.99,chembl,True
6409,COc1nnc2ccc(N3CCC(c4ccc(N5CC(CN6CCN(C)C(=O)[C@H]6C)C5)cc4)CC3)nn12,7.0,chembl,True
6410,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N(CCCCCC(=O)Nc1cccc3c1CN(C1CCC(=O)NC1=O)C3=O)C(=O)N2C,6.87,chembl,True
6411,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N(Cc1cn(CCOCCOCCOCCOCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)nn1)C(=O)N2C,6.76,chembl,True
6412,Cc1noc(C)c1-c1ccc2c(Nc3ccccc3F)c(C(N)=O)cnc2c1,5.1,chembl,True
6413,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(CC3CCOCC3)c12,7.0,chembl,True
6414,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(C(C)C3CCOCC3)c12,6.8,chembl,True
6415,O=c1[nH]c2ccc(NS(=O)(=O)C3CCCCC3)cc2c2ccccc12,5.23,chembl,True
6416,C=CCCn1cc(-c2cc(C(=O)N3CCOCC3)c3ncn(C)c3c2)c2cc[nH]c2c1=O,5.09,chembl,True
6417,COc1cccc(C(=O)Nc2ccc3c(c2)n(C)c(=O)n3C)c1,4.8,chembl,True
6418,Cc1cc(N2C(=O)c3nn(C4CN(C)C4)c(C)c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,7.09,chembl,True
6419,CO[C@@H]1CNCC[C@H]1Nc1nccc2cc(C)c(=O)[nH]c12,5.2,chembl,True
6420,Cc1cc2cccc(NCCCN(C)C)c2[nH]c1=O,5.0,chembl,True
6421,Cc1cc2cccc(N[C@H]3CCNC3)c2[nH]c1=O,5.0,chembl,True
6422,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(N(C)C)n(CC3CCOCC3)c12,6.6,chembl,True
6423,COCCNS(=O)(=O)c1cc(-c2c(C)noc2C)ccc1C,4.89,chembl,True
6424,CSc1nc2c(S(=O)(=O)NC3CCCC3)cc(-c3c(C)noc3C)cc2[nH]1,6.64,chembl,True
6425,CCS(=O)(=O)c1ccc(Oc2cccc(NCc3ccc(C#N)cc3)c2)c(-c2cn(C)c(=O)c3cncn23)c1,6.89,chembl,True
6426,COC(=O)CC1N=C(c2cccc3[nH]ccc23)c2cc(OC)ccc2-n2c(C)nnc21,7.3,chembl,True
6427,COc1ccc(Nc2c(-c3ccc(-c4c(C)noc4C)cc3)nn3ccncc23)cc1,5.11,chembl,True
6428,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccc3)c12,6.6,chembl,True
6429,CN1Cc2cc(Br)ccc2NC1=O,4.64,chembl,True
6430,Cn1cc(-c2cc(NS(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc[nH]c2c1=O,8.35,chembl,True
6431,CCn1nc(C)c2c1C(=O)N(c1cc(C)c(=O)n(C)c1)C2c1ccc(Cl)cc1F,7.82,chembl,True
6432,CC1C(=O)N(C)c2ccc(C(=O)NC3CCc4ccccc43)cc2N1C1CC1,6.78,chembl,True
6433,CCN(C(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C)C1CCCCC1,7.42,chembl,True
6434,COc1ccc(NC(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,6.91,chembl,True
6435,Cc1ccc(-c2nn3c(C)nnc3c3ccccc23)cc1NS(C)(=O)=O,5.3,chembl,True
6436,Cc1n[nH]c(C)c1CNCc1c(C)nn(Cc2ccccc2)c1C,4.48,chembl,True
6437,Cc1cc(-c2cc(C(=O)NC3CCC(CO)CC3)c3c(C)noc3n2)c(C)o1,4.6,chembl,True
6438,Cc1nn(C2CC2)c2c1C(c1ccc(F)cc1F)N(c1cc(C)c3nnc(C)n3c1)C2=O,7.0,chembl,True
6439,CC1=NN(C)C2C(=O)N(c3ccc(=O)n(C)c3)C(c3ccc(Cl)cc3)C12,6.64,chembl,True
6440,CCn1nc2c(c1C)C(c1ccc(Cl)cc1F)N(c1cc(C)c(=O)n(C)c1)C2=O,6.85,chembl,True
6441,CCc1nn(C(=O)N(C)C)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c(=O)n(C)c1)C2=O,6.89,chembl,True
6442,CCn1nc(C)c2c1C(=O)N(c1cc(C)c3nnc(C)n3c1)C2c1ccc(F)cc1F,7.47,chembl,True
6443,C=CCCn1cc(-c2cc(F)c(F)c(C(=O)N3CCOCC3)c2)c2cc[nH]c2c1=O,4.77,chembl,True
6444,CCC(=O)N1CCc2[nH]nc(-c3ccccc3)c2C1,4.5,chembl,True
6445,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-c3c(C)nn(C)c3C)c12,7.05,chembl,True
6446,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cccc4cnccc34)c12,6.86,chembl,True
6447,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cccc4cccnc34)c12,6.89,chembl,True
6448,Cc1cc2c(cc1N1C(=O)c3cccc4c(N5CCCCC5)ccc(c34)C1=O)n(C)c(=O)n2C,4.84,chembl,True
6449,CC(=O)N1CC(C)N(Cc2ccccc2)c2ccccc21,4.5,chembl,True
6450,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C(F)F)cn(C)c(=O)c2[nH]1,8.68,chembl,True
6451,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cc(Cl)cc3C)cn(C)c(=O)c2[nH]1,7.09,chembl,True
6452,CCNC(=O)c1cc2c(-c3cc(NS(=O)(=O)CC)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,7.77,chembl,True
6453,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3ccccc3C(C)(C)C)cn(C)c(=O)c2[nH]1,8.68,chembl,True
6454,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3-c3ccccc3C)cn(C)c(=O)c2[nH]1,8.96,chembl,True
6455,Cc1ccc2ncccc2c1-c1cc(-c2c(C)noc2C)cc2[nH]c(C(F)(F)F)nc12,6.99,chembl,True
6456,Cc1noc(C)c1-c1cc(C(O)(c2ccccn2)c2ncccn2)c2nc(C3CC3)[nH]c2c1,8.22,chembl,True
6457,COCc1nc2cnc3cc(-c4c(C)noc4C)c(OC)cc3c2n1[C@H](C)c1ccccc1,7.4,chembl,True
6458,Cc1noc(C)c1-c1cc2ncc3c(c2cc1O[C@H]1CCNC1)n(C(C)c1ccccn1)c(=O)n3C,5.2,chembl,True
6459,COCc1nc2cnc3cc(-c4c(C)noc4C)c(OC[C@H]4CCNC4)cc3c2n1[C@H](C)c1ccccc1,7.4,chembl,True
6460,CC(=O)N1c2ccc(-c3ccc(C(=O)NCCOCCOCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)cc3)cc2[C@H](Nc2ccc(Cl)cc2)C[C@@H]1C,8.52,chembl,True
6461,CNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,9.0,chembl,True
6462,CCNC(=O)c1cc2c(-c3cc(C4(O)CCOCC4)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,8.92,chembl,True
6463,Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC3CC3)cc12,6.64,chembl,True
6464,CCNC(=O)c1cc2c(-c3cc(C(=O)O)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,6.52,chembl,True
6465,CNC(=O)c1cc(C(=O)NCCCC2CCCNC2)cn(Cc2ccccc2)c1=O.Cl,7.8,chembl,True
6466,CNC(=O)c1cc(C(=O)NC2CC2)cn([C@H](C)c2ccccc2)c1=O,4.9,chembl,True
6467,Cc1noc(C)c1-c1cc(C(O)(c2cccnn2)C2CCC(C)(C)O2)c2nc(C3CC3)[nH]c2c1,8.27,chembl,True
6468,Cc1noc(C)c1-c1cc(C(O)(c2cccnn2)C2CCCO2)c2nc(C3CC3)[nH]c2c1,8.7,chembl,True
6469,CCc1[nH]nc(-c2ccccc2)c1-c1nccc2[nH]c3cc(-c4c(C)noc4C)c(OC)cc3c12,7.42,chembl,True
6470,CCOC(=O)C(C)N(Cc1ccc(-c2c(C)noc2C)cc1)C(=O)c1ccc(OC)cc1,4.79,chembl,True
6471,CNC(=O)c1ncc2c(n1)[nH]c1cc(-c3c(C)noc3C)c(OC)cc12,6.82,chembl,True
6472,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-c3c(C)[nH]c4ccccc34)c12,8.96,chembl,True
6473,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc(C)nc4ccccc34)c12,7.71,chembl,True
6474,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-c3ccoc3)c12,6.75,chembl,True
6475,CC(=O)N1CCc2c(c(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)nn2C2CCCCC2)C1,5.02,chembl,True
6476,CC(=O)N1CCc2c(c(N3CCCc4cc(-c5cnn(C)c5)c(C(F)(F)F)cc43)nn2[C@H]2CCOC2)C1,5.38,chembl,True
6477,CC(=O)N1CCc2c(c(N3CCCc4cc(-c5cnn(C)c5)ccc43)nn2[C@H]2CCOC2)C1,4.7,chembl,True
6478,CC(=O)N1CCc2c(c(N3CCc4cc(-c5cnn(C)c5)ccc43)nn2[C@H]2CCOC2)C1,4.92,chembl,True
6479,Cn1cc(-c2cc3c(cc2C(F)F)N(c2nn(C4CCOCC4)c4c2CN(C(N)=O)CC4)CCC3)cn1,5.02,chembl,True
6480,Cc1ccccc1CNc1cnn(C)c(=O)c1C,4.6,chembl,True
6481,Cc1cc(-c2cc(CS(C)(=O)=O)ccc2Oc2ccc(F)cc2F)n2cc[nH]c(=O)c12,8.15,chembl,True
6482,Cc1cc(-c2cc(NS(C)(=O)=O)ccc2OC2CCOCC2)n2cc[nH]c(=O)c12,7.47,chembl,True
6483,Cc1cc(-c2cc(NS(C)(=O)=O)ccc2OCC2CC2)n2cc[nH]c(=O)c12,7.11,chembl,True
6484,Cc1cc(-c2cc(NS(C)(=O)=O)ccc2Nc2ccccc2)n2cc[nH]c(=O)c12,7.17,chembl,True
6485,CCS(=O)(=O)c1ccc(OC2CCC(F)(F)CC2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,9.07,chembl,True
6486,Cn1cc(-c2cc(S(N)(=O)=O)ccc2NCC2CC2)c2cc[nH]c2c1=O,9.11,chembl,True
6487,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc(C(N)=O)[nH]c2c1=O,8.77,chembl,True
6488,Cn1cc(-c2cc(S(=O)(=O)N3CCOCC3)ccc2OCC2CC2)c2cc[nH]c2c1=O,8.27,chembl,True
6489,Cn1cc(-c2cc(S(C)(=O)=O)cnc2Oc2ccc(F)cc2F)c2cc[nH]c2c1=O,7.27,chembl,True
6490,Cn1cc(-c2cc(S(=O)(=O)N3CCCC3)ccc2OCC2CC2(F)F)c2cc[nH]c2c1=O,8.54,chembl,True
6491,Cn1cc(-c2cc(-c3cccc(C#N)c3)ccc2OCC2CC2)c2cc[nH]c2c1=O,6.8,chembl,True
6492,Cn1cc(-c2cc(NS(C)(=O)=O)ccc2Oc2cccnc2)c2cc[nH]c2c1=O,8.62,chembl,True
6493,Cn1cc(-c2cc(C(=O)Nc3nccs3)ccc2Oc2ccccc2)c2cc[nH]c2c1=O,7.49,chembl,True
6494,CCS(=O)(=O)Nc1ccc(Oc2ccccc2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,9.6,chembl,True
6495,CCOC(=O)c1cc2c(-c3cc(NS(C)(=O)=O)ccc3Oc3ccccc3)cn(C)c(=O)c2[nH]1,8.92,chembl,True
6496,Cn1cc(-c2cc(C(=O)NC3CCN(C(=O)OC(C)(C)C)CC3)ccc2Oc2ccc(F)cc2F)c2cc[nH]c2c1=O,6.53,chembl,True
6497,Cn1nc(-c2cc(N)ccc2Oc2ccc(F)cc2F)c2cc[nH]c2c1=O,6.82,chembl,True
6498,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc(CNc3ccccc3)[nH]c2c1=O,7.14,chembl,True
6499,CC(C)N1c2cc(Nc3nccc(-c4cccc5ncccc45)n3)ccc2N(C)C(=O)[C@H]1C,7.82,chembl,True
6500,CN(c1ccc(Oc2ccccc2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1)S(C)(=O)=O,8.41,chembl,True
6501,Cn1cc(-c2cc(NS(C)(=O)=O)ccc2Oc2ccc(C#N)cc2)c2cc[nH]c2c1=O,8.32,chembl,True
6502,CCOC(=O)c1cc2c(-c3cc(N(CC)S(C)(=O)=O)ccc3Oc3ccccc3)nn(C)c(=O)c2[nH]1,7.53,chembl,True
6503,CCS(=O)(=O)c1ccc(OCC2CC2(F)F)c(-c2cn(C)c(=O)c3[nH]c(C#CCN(C)C)cc23)c1,8.89,chembl,True
6504,CC(=O)N1c2ccccc2N(Cc2ccccc2C#N)CC1C1CC1,4.6,chembl,True
6505,CCC1CN(Cc2ccccc2)c2cc(-c3ccc(C(N)=O)nc3)ccc2N1C(C)=O,7.2,chembl,True
6506,CCC1CN(Cc2ccccc2)c2cc(-c3cnc(C#N)nc3)ccc2N1C(C)=O,6.6,chembl,True
6507,CCC1CN(Cc2ccccc2)c2cc(-c3cnc(C(N)=O)nc3)ccc2N1C(C)=O,7.0,chembl,True
6508,CC(=O)N1CCc2c(c(-c3cccc4cc(-c5cnn(C)c5C#N)ncc34)nn2C2CCOCC2)C1,5.17,chembl,True
6509,Cc1noc(C)c1-c1ccc2c(c1)CN(C)C(=O)N2,5.32,chembl,True
6510,CCOC(=O)c1cc(OCC)cc(-c2c(C)noc2C)c1,5.11,chembl,True
6511,CC(=O)Nc1c(F)cc(C(=O)N[C@H]2CC[C@H](O)CC2)cc1O[C@@H](C)c1ccccc1,7.3,chembl,True
6512,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(CCN3CCOCC3)c2)c1=O,7.0,chembl,True
6513,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(F)c2)c1=O,4.7,chembl,True
6514,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3[nH]ncc23)c1=O,4.5,chembl,True
6515,COc1ncccc1-n1nc(C)c2c1C(=O)N(c1cc(C)c3nnn(C)c3n1)C2c1ccc(Cl)cc1,7.77,chembl,True
6516,Cc1nnc2n1-c1sc(C#CC3CCCC3)c(Cc3ccccc3)c1COC2,7.7,chembl,True
6517,CCS(=O)(=O)Nc1cnc2c(c1)-c1c[nH]c(=O)c3c1c(cn3C)CN2c1ccc(F)cc1F,8.36,chembl,True
6518,CCC(=O)N1Cc2c[nH]c3c(=O)n(C)cc(c23)-c2cc(CS(C)(=O)=O)ccc21,8.14,chembl,True
6519,Cc1cc(-c2nc3ccccc3n2CC2CCCOC2)cn(C)c1=O,7.6,chembl,True
6520,Cc1cc(Br)n2cc[nH]c(=O)c12,5.44,chembl,True
6521,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OCC(C)C)nc2N1C1CCCC1,7.54,chembl,True
6522,COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)c1[nH]c(C)c2c1CCCCC2=O,7.1,chembl,True
6523,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N(Cc1cn(CCOCCn3cc(CN4C(=O)N(C)c5ccc(-c6c(C)noc6C)cc5C4c4ccccc4)nn3)nn1)C(=O)N2C,8.38,chembl,True
6524,CCCCCOc1ccccc1C(=O)Nc1ncnc2[nH]cnc12,5.15,chembl,True
6525,Cc1noc(C)c1-c1ccc2c(c1)C(OCCCN1CCCC1)CC2,5.2,chembl,True
6526,Cc1noc(C)c1-c1ccc2nc(-c3cnn(CC(=O)N(C)C)c3)nc(N3CCOC[C@@H]3c3ccccc3)c2c1,6.96,chembl,True
6527,COc1cccc(-c2cn(C)c(=O)c3[nH]c(C(=O)NCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,7.52,chembl,True
6528,Cn1cc(-c2cc(C(C)(C)O)ccc2Oc2ccccc2)c2cc(C(=O)NCc3ccc(C(=O)Nc4ccccc4N)cc3)[nH]c2c1=O,8.52,chembl,True
6529,Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NCc3ccc(C(=O)NO)cc3)cc12,8.82,chembl,True
6530,C=CCCn1cc(-c2cccc(C(=O)N3CCN(CCO)CC3)c2)c2cc[nH]c2c1=O,5.3,chembl,True
6531,CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc(Cc2cccc3[nH]ccc23)n1,8.0,chembl,True
6532,CNC(=O)c1cc(C(=O)NC2CC2)cc(C(O)c2ccccc2)n1,7.4,chembl,True
6533,Cn1cc(-c2cc(C(N)=O)ccc2Oc2ccccc2)c2cc[nH]c2c1=O,8.38,chembl,True
6534,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2)c2cc[nH]c2c1=O,8.09,chembl,True
6535,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(Cl)cc2)c2cc[nH]c2c1=O,7.88,chembl,True
6536,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc(CO)[nH]c2c1=O,7.77,chembl,True
6537,Cn1cc(-c2cc(NS(C)(=O)=O)ccc2OC2CCOCC2)c2cc[nH]c2c1=O,8.96,chembl,True
6538,CCN(C)C(=O)c1cc2c(-c3cc(NS(C)(=O)=O)ccc3Oc3ccccc3)nn(C)c(=O)c2[nH]1,7.68,chembl,True
6539,CCCS(=O)(=O)Nc1ccc(OC2CCOC2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,8.6,chembl,True
6540,Cn1cc(-c2cc(NS(=O)(=O)CCF)ccc2Oc2ccc(C#N)cc2)c2cc[nH]c2c1=O,7.32,chembl,True
6541,Cn1nc(-c2ccccc2Oc2ccccc2)c2cc[nH]c2c1=O,6.74,chembl,True
6542,Cn1cc(-c2cc(NS(C)(=O)=O)ccc2Oc2ccccc2)c2cc(CO)[nH]c2c1=O,8.68,chembl,True
6543,CCS(=O)(=O)Nc1ccc(Oc2ccc(C#N)cc2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,8.17,chembl,True
6544,CCS(=O)(=O)c1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ncc23)c1,7.34,chembl,True
6545,COc1nnc2ccc(N3CCC(c4ccc(OCCN5[C@H](C)CN(C)C(=O)[C@H]5C)cc4)CC3)nn12,8.1,chembl,True
6546,COc1nnc2ccc(N3CCC(c4ccc(CCN5CCN(C)C(=O)[C@H]5C)cc4)CC3)nn12,8.5,chembl,True
6547,Cn1cc(-c2cc(NS(C)(=O)=O)c3ccn(CC4CC(F)(F)C4)c3c2)c2cc[nH]c(=O)c21,6.79,chembl,True
6548,CCS(=O)(=O)Nc1cc(-c2cn(C)c3c(=O)[nH]ccc23)cc2c1ccn2C(c1ccccc1)c1ccccc1,7.08,chembl,True
6549,Cn1cc(-c2cc(C(C)(C)O)c3ccn(C(C)(c4ccccn4)c4ccccn4)c3c2)c2cc[nH]c(=O)c21,7.4,chembl,True
6550,Cn1cc(-c2cc(NS(C)(=O)=O)c3ccn(C(C)(c4ccccn4)c4ccccn4)c3c2)c2cc[nH]c(=O)c21,7.9,chembl,True
6551,CC(=O)Nc1cc(-c2cn(C)c3c(=O)[nH]ccc23)cc2c1ccn2C(C)(c1ccccn1)c1ccccn1,7.67,chembl,True
6552,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N(Cc1cn(CCOCCOCCOCC(=O)Nc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)nn1)C(=O)N2C,7.66,chembl,True
6553,CCS(=O)(=O)Nc1ccc(Oc2ccc(C(F)(F)F)cc2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,8.05,chembl,True
6554,Cn1cc(-c2ccccc2Oc2ccccc2)c2cc[nH]c2c1=O,7.32,chembl,True
6555,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]cc(CN4CCN(C)CC4)c23)c1,6.82,chembl,True
6556,Cn1cc(-c2cc(S(=O)(=O)N3CCC(O)CC3)ccc2OCC2CC2)c2cc[nH]c2c1=O,7.89,chembl,True
6557,Cn1cc(-c2cc(NS(C)(=O)=O)ccc2Oc2ccc(F)c(F)c2)c2cc[nH]c2c1=O,8.48,chembl,True
6558,Cn1cc(-c2cc(NS(C)(=O)=O)ccc2Oc2ccccc2)c2cc(C(=O)O)[nH]c2c1=O,7.33,chembl,True
6559,CNS(=O)(=O)c1cnc(NC2CCCCC2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,8.55,chembl,True
6560,CNS(=O)(=O)Nc1ccc(Oc2c(F)cc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,8.57,chembl,True
6561,Cn1cc(-c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC2CCCOC2)c2cc[nH]c2c1=O,9.06,chembl,True
6562,Cn1cc(-c2cc(CCO)ccc2OCc2ccccc2)c2cc[nH]c2c1=O,6.63,chembl,True
6563,Cn1cc(-c2cc(S(N)(=O)=O)ccc2Oc2ccccc2)c2cc[nH]c2c1=O,8.96,chembl,True
6564,Cc1noc(C)c1-c1cc(NC2CCCC2)c2nc(C3CC3)[nH]c2c1,6.9,chembl,True
6565,CC(=O)Nc1ccc(O)cc1,3.6,chembl,True
6566,Cc1ccc(CNC(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,6.72,chembl,True
6567,COc1ccccc1NC(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C,6.75,chembl,True
6568,CCS(=O)(=O)Nc1cc2c(C)noc2cc1C,5.28,chembl,True
6569,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-c3c[nH]c4ccc(F)cc34)c12,8.66,chembl,True
6570,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3c(C)[nH]c4ccccc34)c12,8.21,chembl,True
6571,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cncc4ccccc34)c12,7.45,chembl,True
6572,COc1cc(-c2nc(C)nc3[nH]c4cc(-c5c(C)noc5C)c(OC)cc4c23)c2ccccc2n1,7.84,chembl,True
6573,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-c3cnn4ccccc34)c12,8.19,chembl,True
6574,CCc1cncc2c(-c3nn(C4CCOCC4)c4c3CN(C(C)=O)CC4)cccc12,4.82,chembl,True
6575,CCn1nc(C2CC2)cc1Nc1nc(C(=O)NC)nc2[nH]c3cc(-c4c(C)noc4C)c(OC)cc3c12,9.3,chembl,True
6576,CCc1c(C(=O)Nc2cccc(S(=O)(=O)N(CC)CC)c2)[nH]c(C)c1C(C)=O,5.24,chembl,True
6577,CCc1c(C(=O)Nc2cc(S(=O)(=O)NC)ccc2C)[nH]c(C)c1C(C)=O,5.04,chembl,True
6578,CC(=O)N1c2ccc(-c3ccc(NC(=O)CCCCCCC(=O)NO)cc3)cc2[C@H](NC(=O)OC(C)C)C[C@@H]1C,7.24,chembl,True
6579,CNC(=O)N1CCc2c(c(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)nn2C2CCOCC2)C1,4.92,chembl,True
6580,COc1cnc2c(ncc3[nH]c(=O)n(Cc4ccccc4OC(F)(F)F)c32)c1-c1c(C)noc1C,6.8,chembl,True
